"x","MC reward","sarsa reward","q reward"
"4500","-0.022221311826574976","-0.027792638647901817","-0.022217903828197955"
"4600","-0.017011904761904756","-0.02871922594948912","-0.029350942086236214"
"4700","-0.01998728722258133","-0.03113293650793652","-0.04976019233604374"
"4800","-0.025558721149278422","-0.019052350427350432","-0.025653611946450834"
"4900","-0.02279249263808087","-0.043252093444313126","-0.03957165421724247"
"5000","-0.026373931623931618","-0.03453947019164411","-0.021694653299916464"
"5100","-0.0162930516336089","-0.029452482702482713","-0.02449268533324262"
"5200","-0.028670702491522915","-0.027260231240494405","-0.06364302266361091"
"5300","-0.030442460317460306","-0.023202030812324935","-0.030160573001130293"
"5400","-0.027215409389322424","-0.02330255928282245","-0.05113671532286086"
"5500","-0.026393683114271344","-0.023827380952380954","-0.030931776556776563"
"5600","-0.018445270415858642","-0.015368589743589744","-0.025318692659249947"
"5700","-0.01801816239316239","-0.022521684112241397","-0.026519451595303"
"5800","-0.029064531615615202","-0.025267156862745103","-0.043486065911775874"
"5900","-0.017178113553113543","-0.029482414558265963","-0.026616776197658565"
"6000","-0.027828711270930943","-0.02048412698412699","-0.03618158597906883"
"6100","-0.02485515873015872","-0.02736152409681822","-0.031625"
"6200","-0.015701368806631956","-0.05942175638371292","-0.01924787458843187"
"6300","-0.02064163614163613","-0.028602355977355977","-0.022359890109890118"
"6400","-0.013147130647130637","-0.025799385309679436","-0.023740842490842497"
"6500","-0.0399033167409933","-0.017280938016232136","-0.02719903453959182"
"6600","-0.015432952668246774","-0.011687719298245617","-0.025806125891652217"
"6700","-0.022810089420383536","-0.03225458678748154","-0.03106606991938648"
"6800","-0.0292943143812709","-0.026129940865234996","-0.018615842490842492"
"6900","-0.0249257790879183","-0.029890686841538245","-0.02901506972559605"
"7000","-0.02326862026862026","-0.020752046972635215","-0.01969697591680351"
"7100","-0.02736141636141635","-0.01925549450549451","-0.02438990308767186"
"7200","-0.030846730797582184","-0.020700486295313885","-0.024671047906342034"
"7300","-0.01761584249084248","-0.020127899877899886","-0.021567002442002447"
"7400","-0.02130481038569273","-0.02461782661782663","-0.029790304380861672"
"7500","-0.02757728141423793","-0.02445477806507219","-0.022729763700351943"
"7600","-0.029905670730761474","-0.028132999353587602","-0.033258563074352564"
"7700","-0.024851190476190464","-0.014516536603493124","-0.03899064655786625"
"7800","-0.031152986633249787","-0.024048591028854194","-0.0156413488472312"
"7900","-0.02799258579509959","-0.054590210443151654","-0.02961164529914531"
"8000","-0.017982905982905972","-0.022818432298695464","-0.04849699207711379"
"8100","-0.023484189829778058","-0.03305241327300153","-0.023924253034547156"
"8200","-0.03203775527304938","-0.01938247863247864","-0.02670106576828546"
"8300","-0.03237047747574063","-0.051499769854891575","-0.027734931734931734"
"8400","-0.024660573001130268","-0.027240273855831144","-0.017311716791979955"
"8500","-0.022368035473298624","-0.029242335193186596","-0.0249545739348371"
"8600","-0.03318722775444742","-0.057295284780578916","-0.033515873015873034"
"8700","-0.029840079365079358","-0.02634282538926503","-0.02046073044602457"
"8800","-0.025344225949489103","-0.0273630550735814","-0.02153460260182229"
"8900","-0.03299976985489155","-0.024277986633249798","-0.0338349762982116"
"9000","-0.021890132571247112","-0.02846347750061673","-0.030135192336043743"
"9100","-0.020981792717086823","-0.030785115125672412","-0.038194597069597075"
"9200","-0.03096306798693153","-0.021255252100840345","-0.02592960625545766"
"9300","-0.019781318681318678","-0.025438700918964087","-0.021030764411027577"
"9400","-0.02040294174349901","-0.04128626163108921","-0.023389224664224672"
"9500","-0.025840461825755934","-0.03504935478464892","-0.02321525769552086"
"9600","-0.029283588874146144","-0.040875980178494004","-0.04436892225421638"
"9700","-0.03878968253968254","-0.026600840336134458","-0.021618035473298637"
"9800","-0.017618589743589735","-0.020392156862745106","-0.014553113553113551"
"9900","-0.027607414558265948","-0.021315476190476197","-0.021214799820062982"
"10000","-0.017760683760683748","-0.028763089070633834","-0.02784834682861"
"10100","-0.026946428571428573","-0.027227264207527378","-0.02524084249084249"
"10200","-0.025977747252747253","-0.027561438923395454","-0.021502397112691234"
"10300","-0.024114729225023335","-0.022188097033685274","-0.035394349845201255"
"10400","-0.020067002442002435","-0.032509404402786775","-0.018785014005602247"
"10500","-0.021391994478950994","-0.0340328113836628","-0.020919622774885942"
"10600","-0.029325840336134446","-0.025767924713745154","-0.05881411390467119"
"10700","-0.028960864805692384","-0.017628105590062115","-0.014310145650702932"
"10800","-0.024460030165912507","-0.03292471249193219","-0.02663295266824679"
"10900","-0.029464698501837715","-0.025461996336996345","-0.01676924210979939"
"11000","-0.03199975098001413","-0.025675633062589593","-0.022401098901098905"
"11100","-0.038323313160269684","-0.02336448020503749","-0.026337496078053368"
"11200","-0.025853339198927426","-0.018661782661782665","-0.03883075004630733"
"11300","-0.04209722222222222","-0.027757541478129727","-0.028757377314253384"
"11400","-0.03375164376611407","-0.030280383745941032","-0.02714382912409229"
"11500","-0.020632191338073685","-0.028771073611630893","-0.02546306471306472"
"11600","-0.03006240147881014","-0.028499781505044668","-0.011736874236874235"
"11700","-0.030901095876947265","-0.020878968253968257","-0.024907159017453145"
"11800","-0.02504295051353874","-0.03279061624649861","-0.026833669108669123"
"11900","-0.020300366300366295","-0.032067111759331454","-0.017835730446024566"
"12000","-0.02812984809308338","-0.03131721192750606","-0.022648001508295636"
"12100","-0.02589626495907287","-0.02536757759784077","-0.022716332686920932"
"12200","-0.0373107128434898","-0.029035431716546285","-0.014509671614934775"
"12300","-0.02000779522335249","-0.02484819483348896","-0.047212810065751246"
"12400","-0.014862637362637354","-0.01616515837104073","-0.024662457589971397"
"12500","-0.03138167597223324","-0.025106792717086844","-0.028528399618956906"
"12600","-0.024471764346764343","-0.020889552476509005","-0.02628654970760235"
"12700","-0.034737193039706835","-0.0373976513682396","-0.03282549019607845"
"12800","-0.03085268317853456","-0.04546115635422744","-0.01728633612689341"
"12900","-0.021280484866011175","-0.023102575443132725","-0.024686157796451922"
"13000","-0.020139652014652006","-0.024708103188224896","-0.022536019536019546"
"13100","-0.02573092185592185","-0.024134821096777625","-0.018049666020254262"
"13200","-0.026386656371950486","-0.017622557997558002","-0.020075046685340808"
"13300","-0.01919276556776556","-0.01928846153846154","-0.028920207570207572"
"13400","-0.02958486778211842","-0.02690019449075178","-0.01912551410577727"
"13500","-0.027528190763484874","-0.025483234833325586","-0.01415990627020039"
"13600","-0.024356334841628954","-0.03659728979311024","-0.02483538030596855"
"13700","-0.02764709709794848","-0.020775652366209648","-0.03999334733893558"
"13800","-0.029059326294620408","-0.02084244595274008","-0.021361874236874242"
"13900","-0.024416666666666663","-0.03636876504987961","-0.018692319032876315"
"14000","-0.009692873303167409","-0.024773459383753513","-0.02693870091896409"
"14100","-0.03198582381670616","-0.023745932207888735","-0.02777223838253251"
"14200","-0.02059513855709507","-0.007701923076923073","-0.021231893837157005"
"14300","-0.03096428571428571","-0.029954042345683225","-0.02701653660349313"
"14400","-0.027504031099619332","-0.025224315666535352","-0.024269491129785253"
"14500","-0.02565339961895689","-0.02251465201465202","-0.01992710140736457"
"14600","-0.025621794871794862","-0.020382237809751614","-0.006865384615384615"
"14700","-0.02648993808049535","-0.02295238095238096","-0.013094017094017094"
"14800","-0.024244211584768853","-0.03374649940067562","-0.03270732118758436"
"14900","-0.019903540903540896","-0.035447493923345334","-0.022754739576990222"
"15000","-0.041296256761814046","-0.02453250915750917","-0.024710630907881555"
"15100","-0.022192065287653516","-0.02590532751562164","-0.020722635207929326"
"15200","-0.028000852595680182","-0.035577474323062575","-0.01939800150829563"
"15300","-0.024174603174603168","-0.034543692418692415","-0.022094079939668183"
"15400","-0.025102371312897626","-0.03814006972559606","-0.02283628944155261"
"15500","-0.025707525317819425","-0.024222689075630254","-0.015447259268079706"
"15600","-0.028252199597787832","-0.02906554376136421","-0.02288787674313991"
"15700","-0.027169622774885927","-0.02517640112725253","-0.016897268907563028"
"15800","-0.02514083285135916","-0.022512317747611872","-0.025359890109890114"
"15900","-0.03362258852258852","-0.03486144688644689","-0.026069857430151555"
"16000","-0.022541418276712383","-0.030793246785893864","-0.016663111398405518"
"16100","-0.03806067158728328","-0.027362496078053366","-0.0474897755753019"
"16200","-0.023430860805860803","-0.018954778065072182","-0.028764374170720936"
"16300","-0.021811920922215032","-0.02022208093763822","-0.021114884212794435"
"16400","-0.026717032967032962","-0.03472406506462235","-0.011521367521367521"
"16500","-0.015440018315018306","-0.027830128205128212","-0.03897664835164836"
"16600","-0.019420697766285997","-0.02684112855668584","-0.04034728506787331"
"16700","-0.02234117030312682","-0.035863405843669025","-0.020651915113871645"
"16800","-0.01915120663650075","-0.045893107623370795","-0.016942873303167426"
"16900","-0.030894037979564287","-0.02761894808090461","-0.03983625730994154"
"17000","-0.026399781505044656","-0.0324370286576169","-0.023160286935286944"
"17100","-0.026419063779357887","-0.03518298319327731","-0.01100595238095238"
"17200","-0.02864625676181403","-0.021621444731738857","-0.013830891330891331"
"17300","-0.017454570791527305","-0.02614058572146808","-0.024216020821283987"
"17400","-0.03374152056234099","-0.016715811965811966","-0.03381858178053832"
"17500","-0.02861187423687423","-0.03148279522335251","-0.026569653299916472"
"17600","-0.02532453730480046","-0.02877033880207342","-0.02648057171586584"
"17700","-0.03155012547763927","-0.029592044307601588","-0.02177025425554838"
"17800","-0.02740873015873015","-0.029756466486729655","-0.030469887955182084"
"17900","-0.016287653522947636","-0.031309164029984474","-0.025120790923304732"
"18000","-0.024242335193186578","-0.02153131868131869","-0.027116213203169738"
"18100","-0.030233886161399954","-0.03101190476190476","-0.02469246031746033"
"18200","-0.025817319032876297","-0.029171606901870067","-0.024943231640482295"
"18300","-0.019757236227824455","-0.025192002442002447","-0.029229032554123312"
"18400","-0.01687042124542124","-0.01762739711269123","-0.027250980178493985"
"18500","-0.025387181188264774","-0.01926739926739927","-0.024304334554334568"
"18600","-0.0149785875888817","-0.03282567672377877","-0.023355984701572945"
"18700","-0.03109032589644044","-0.033639783061222714","-0.022366402116402125"
"18800","-0.01747813791068266","-0.023609898307148956","-0.022460730446024573"
"18900","-0.021024323629586776","-0.028169934640522892","-0.02469485743015155"
"19000","-0.03060396825396825","-0.036751232238139274","-0.01737709344431313"
"19100","-0.022617116579073095","-0.02556501831501832","-0.02280752531781944"
"19200","-0.023295953093435923","-0.01717094017094017","-0.027074869936826472"
"19300","-0.015844430079724185","-0.027731389510565717","-0.03642251082251083"
"19400","-0.023118597940848574","-0.019891316526610647","-0.03271231056525174"
"19500","-0.027126283846872074","-0.021187785168048333","-0.02691820111545177"
"19600","-0.028572259268079696","-0.032505602240896374","-0.022054956395513674"
"19700","-0.02559549247049247","-0.023538111398405524","-0.030432820998492694"
"19800","-0.018137939588790973","-0.028774635495223737","-0.030430764411027583"
"19900","-0.03766596638655462","-0.025317261241174293","-0.0235216841122414"
"20000","-0.018896430367018595","-0.017176338281601443","-0.02166779127305444"
"20100","-0.017687923428480697","-0.020114521951478483","-0.0368940320469479"
"20200","-0.029240522875816986","-0.022429543409806574","-0.03484346282372599"
"20300","-0.027165158371040714","-0.026249299719887965","-0.021541835357624838"
"20400","-0.030286225248181763","-0.027148735810113532","-0.026454320189614317"
"20500","-0.033884931975489245","-0.02149679487179488","-0.022479731379731388"
"20600","-0.026973987854251008","-0.021425016160310284","-0.035978075065031596"
"20700","-0.02696274509803921","-0.036391503054310985","-0.035129218734481896"
"20800","-0.017892857142857134","-0.025019037979564306","-0.0340889355742297"
"20900","-0.012701572936867042","-0.03647013855709509","-0.015441861157418432"
"21000","-0.025873987854251008","-0.022043859649122817","-0.02630851166377483"
"21100","-0.018165100250626558","-0.022430761267717793","-0.026011096746390877"
"21200","-0.03268274853801169","-0.036632638603226846","-0.021957983193277318"
"21300","-0.023512322472848783","-0.026631746031746045","-0.020936920922215045"
"21400","-0.037372534771991296","-0.029430165250985695","-0.024782692307692318"
"21500","-0.02682810391363023","-0.030125323206205572","-0.029598865187100486"
"21600","-0.024721444731738842","-0.030383195307108358","-0.018952380952380957"
"21700","-0.0245677737650244","-0.022159244264507428","-0.01951785714285715"
"21800","-0.02173607094659725","-0.037374185059569937","-0.023958293168819495"
"21900","-0.02034788580984232","-0.02960754561026795","-0.02918316152371881"
"22000","-0.023936813186813177","-0.027541417646680815","-0.01843573044602457"
"22100","-0.029701368806631955","-0.03020513640238705","-0.043822222222222235"
"22200","-0.02490454340980657","-0.03483990755546486","-0.02817090662175803"
"22300","-0.02523606622136033","-0.014501735106998268","-0.027910256410256414"
"22400","-0.03825141612200435","-0.02092974754004166","-0.023252405309950076"
"22500","-0.02693514565070292","-0.01909651218346871","-0.01720080981110393"
"22600","-0.030296398046398044","-0.031229095709358883","-0.01126608187134503"
"22700","-0.022631318681318676","-0.029371602082128412","-0.021045512820512823"
"22800","-0.018831334841628956","-0.02145895517451246","-0.034682748538011704"
"22900","-0.020113400488400483","-0.029125318172801017","-0.023665196645459814"
"23000","-0.025305555555555546","-0.02875354090354092","-0.021971414206708333"
"23100","-0.02817648776344428","-0.021818432298695463","-0.015254482359745516"
"23200","-0.029383959994254104","-0.03041290726817044","-0.033708658902157365"
"23300","-0.034719669460226726","-0.02958248200999582","-0.014718462823725987"
"23400","-0.020342041164291797","-0.01852498563527976","-0.049056318681318684"
"23500","-0.022857968828557056","-0.018186920922215043","-0.013719780219780223"
"23600","-0.03609116337821064","-0.020278854351104998","-0.019869863831820357"
"23700","-0.02893281138366277","-0.03134334733893558","-0.026278441365397892"
"23800","-0.031327589807852954","-0.03220585778170919","-0.030605153806766726"
"23900","-0.026171256761814032","-0.01636721611721612","-0.03021073044602457"
"24000","-0.014669063779357889","-0.021269242109799393","-0.028753267973856224"
"24100","-0.02940354910079973","-0.02410288730876967","-0.017248428858722985"
"24200","-0.019608166343460454","-0.01846978021978022","-0.01676486150015562"
"24300","-0.026037099882688115","-0.025106544327132573","-0.027564724405281692"
"24400","-0.028098778998778988","-0.02166217152412805","-0.016596414206708328"
"24500","-0.027766644338894968","-0.03305135885387266","-0.020565018315018318"
"24600","-0.02989500586559409","-0.023102006688963218","-0.01883623321123322"
"24700","-0.026396322322032255","-0.029959305314568484","-0.019243347338935582"
"24800","-0.03321305778814853","-0.020870986856280978","-0.02109137915859885"
"24900","-0.019198412698412694","-0.029653190763484893","-0.03559126984126985"
"25000","-0.02368427478953794","-0.022601190476190483","-0.021717032967032975"
"25100","-0.02355531473282852","-0.02743867521367523","-0.019432138037401202"
"25200","-0.025651457238413757","-0.021368589743589753","-0.027573983034509357"
"25300","-0.028757445083296466","-0.027416316526610657","-0.03266472416472417"
"25400","-0.04290756707976822","-0.01950228937728938","-0.028809586655174906"
"25500","-0.028917809228954726","-0.03330965422606291","-0.023708746319040446"
"25600","-0.013478383458646607","-0.019383699633699635","-0.02396306471306472"
"25700","-0.034145100069013105","-0.02786197704888408","-0.025755298572518258"
"25800","-0.02575274725274725","-0.024459293664415384","-0.021564006169269335"
"25900","-0.021478129713423826","-0.0386823293848432","-0.026459522367299333"
"26000","-0.040603557039197775","-0.03232876056405469","-0.0164234126984127"
"26100","-0.033617469552854405","-0.028594582704876838","-0.03262691041328814"
"26200","-0.027723816044636473","-0.020830891330891336","-0.03020676219205632"
"26300","-0.017993589743589736","-0.02912931222656288","-0.02706015037593986"
"26400","-0.023533831908831904","-0.025668192918192927","-0.022865392812643458"
"26500","-0.030340428276573784","-0.014056326878577515","-0.019317056309703373"
"26600","-0.02448993808049535","-0.018454778065072185","-0.026172268907563034"
"26700","-0.02063279522335249","-0.02259579092330473","-0.03588854772678303"
"26800","-0.02945870615452658","-0.01963095238095238","-0.027579700854700868"
"26900","-0.027925429146017377","-0.027460609243697486","-0.022369465329991657"
"27000","-0.027118184955141473","-0.024140620542992895","-0.01939013257124713"
"27100","-0.0240526107879049","-0.015465874811463049","-0.03163248682973749"
"27200","-0.031267924713745135","-0.028921256761814045","-0.026248987854251025"
"27300","-0.009544063779357886","-0.03650312810684329","-0.01969478841703906"
"27400","-0.030980771442727963","-0.025359183844477974","-0.025482210428030873"
"27500","-0.025903749759012912","-0.02068295266824679","-0.034496698476961636"
"27600","-0.02029914529914529","-0.02452590296812266","-0.02278250915750917"
"27700","-0.02616101953601953","-0.021990079365079372","-0.019146627881922007"
"27800","-0.02574198505313055","-0.022576330532212894","-0.022633145363408526"
"27900","-0.022063350778908048","-0.021627647714604244","-0.02270387365472506"
"28000","-0.025222635207929323","-0.027726190476190488","-0.039670697766286005"
"28100","-0.024688545150501666","-0.029691098031655316","-0.02953526460751526"
"28200","-0.03940447697297542","-0.010415858651152764","-0.022338585434173674"
"28300","-0.016827281414237925","-0.03373412919608573","-0.02710740479962449"
"28400","-0.018506224082075466","-0.02540695488721805","-0.028098607189164477"
"28500","-0.023636554621848733","-0.01945732118758435","-0.022981235303485954"
"28600","-0.020400093370681598","-0.030962573288424694","-0.014934523809523814"
"28700","-0.026394852610409886","-0.014276556776556776","-0.029456684981684994"
"28800","-0.014286890397184504","-0.020659906270200392","-0.027254686489980612"
"28900","-0.01936019536019535","-0.030794216404510532","-0.042240288220551384"
"29000","-0.031339530148737305","-0.025206521369329292","-0.02768926338651404"
"29100","-0.028652845348665773","-0.029614067219330388","-0.0320281907634849"
"29200","-0.031184523809523808","-0.026033894124451406","-0.022705191050779294"
"29300","-0.026122023809523803","-0.01880343014398743","-0.030798194833488963"
"29400","-0.018769491129785237","-0.02904305163360892","-0.012996444731738851"
"29500","-0.0211086691086691","-0.03360811483837801","-0.024845782726045894"
"29600","-0.02396703296703296","-0.03320569539791508","-0.024296256761814048"
"29700","-0.02844684155713567","-0.029298240888798184","-0.015873987854251013"
"29800","-0.032765308677355935","-0.019151915113871636","-0.028442669172932346"
"29900","-0.03108095953181092","-0.026472969754703514","-0.03232887365472507"
"30000","-0.022312897628687094","-0.022608985699542984","-0.02417580981110394"
"30100","-0.02898331896861308","-0.020422519509476034","-0.024522845575477164"
"30200","-0.029371141063360733","-0.02673254891793379","-0.026151340996168594"
"30300","-0.02332292127377266","-0.025091583288833937","-0.021919063779357907"
"30400","-0.029727824463118575","-0.029308511663774833","-0.02554284750337383"
"30500","-0.030769699985257255","-0.02732601866657595","-0.014579573934837099"
"30600","-0.030138789350745866","-0.025486173956762198","-0.02143467643467644"
"30700","-0.026665858651152764","-0.02482622279681104","-0.03168573044602458"
"30800","-0.019358877964141114","-0.024056326878577526","-0.020457422937686102"
"30900","-0.024219537815126042","-0.026657367872925157","-0.02807107843137256"
"31000","-0.029993055555555547","-0.0278095866551749","-0.019998987854251016"
"31100","-0.033561617253836926","-0.031406108597285085","-0.04228031189083821"
"31200","-0.022952742433005588","-0.017692460317460322","-0.028022588522588536"
"31300","-0.03347752875779191","-0.016142857142857143","-0.0334404761904762"
"31400","-0.017474370314927583","-0.026201572936867052","-0.02371852566937707"
"31500","-0.027753164963691273","-0.02670060568086885","-0.02418229066255383"
"31600","-0.014458333333333327","-0.029721560846560864","-0.024801796157059325"
"31700","-0.02539107022119192","-0.03261657206742347","-0.025787807730027416"
"31800","-0.031680665502916136","-0.016070270415858654","-0.02148652409681822"
"31900","-0.03800838001867413","-0.025987083722377846","-0.023735823816706178"
"32000","-0.029592041164291805","-0.0200193833943834","-0.02178368526897939"
"32100","-0.027508894124451393","-0.02372299354524419","-0.01598046398046398"
"32200","-0.014195207570207558","-0.022010333620627744","-0.022456207921765208"
"32300","-0.019621094591682816","-0.02280575004630733","-0.024780306535569698"
"32400","-0.014028540903540892","-0.030309465896422423","-0.03449373230051643"
"32500","-0.036454427925016165","-0.05132219977305119","-0.022472222222222234"
"32600","-0.029339525992583264","-0.010701368806631962","-0.024697604682898812"
"32700","-0.02123335893497183","-0.040703433402346466","-0.03636044973544975"
"32800","-0.02060017833044148","-0.024257509157509162","-0.020284702139965305"
"32900","-0.020962104072398187","-0.02238304582526551","-0.022234369079196674"
"33000","-0.03318351229380641","-0.0355713595583161","-0.026378607205220117"
"33100","-0.0330285409035409","-0.02145338345864662","-0.03155311890838208"
"33200","-0.022587083092346243","-0.03326625457875459","-0.026198125404007767"
"33300","-0.020115079365079357","-0.027704027198854796","-0.0254482714138287"
"33400","-0.022145813251076403","-0.02079549363605092","-0.0189780333185906"
"33500","-0.01770401493930905","-0.030554334554334567","-0.019032367872925157"
"33600","-0.01481425518925518","-0.029906318681318694","-0.016025335775335776"
"33700","-0.022539083379640647","-0.028742539323421683","-0.04256953781512606"
"33800","-0.02590406162464985","-0.031557905982906","-0.03104604790634204"
"33900","-0.03649863771419499","-0.02773611111111112","-0.03019767288381841"
"34000","-0.02400326135852451","-0.028186016511867924","-0.03110338680926917"
"34100","-0.02378689859444335","-0.030770671966492413","-0.02333035714285715"
"34200","-0.03797451309329617","-0.01984616204341269","-0.027984748825306115"
"34300","-0.03430109587694726","-0.020542002442002445","-0.03541509552538965"
"34400","-0.026505460956312336","-0.013169063779357898","-0.020695066285623568"
"34500","-0.030062375490007065","-0.01627300150829563","-0.026056219143175668"
"34600","-0.03642919326975054","-0.013898001508295626","-0.03551739926739927"
"34700","-0.02885557644110275","-0.023885129490392655","-0.02271699280251913"
"34800","-0.018788461538461528","-0.02936371707927436","-0.018528603749191987"
"34900","-0.022496141063360738","-0.0311579268684532","-0.026309032384883784"
"35000","-0.01961406721933037","-0.018745986856280976","-0.031324545502059306"
"35100","-0.03220447439669407","-0.030290662718176525","-0.04076409774436091"
"35200","-0.030467201657991126","-0.020891081871345037","-0.014939668174962294"
"35300","-0.022517049127343237","-0.02491133612689341","-0.02977853397862474"
"35400","-0.03712022700438466","-0.02438543474069791","-0.01668371579400991"
"35500","-0.019468004948268097","-0.019815126050420174","-0.022201923076923084"
"35600","-0.038723506069094304","-0.028123560503823676","-0.02318225238813475"
"35700","-0.020149666020254246","-0.02664960317460318","-0.030040654520917687"
"35800","-0.02834411884411884","-0.03250606232831298","-0.024112354793469355"
"35900","-0.027539642375168684","-0.03689601738131151","-0.02323352782408511"
"36000","-0.02814625676181403","-0.024507159017453144","-0.029615502793560084"
"36100","-0.022411050061050052","-0.03221696395392049","-0.0395440637793579"
"36200","-0.03310119047619047","-0.024254686489980616","-0.02510024117609258"
"36300","-0.03203154851684263","-0.02776308907063384","-0.019032367872925154"
"36400","-0.03891376848985208","-0.025580891330891344","-0.03807378237629618"
"36500","-0.035986382812234194","-0.03155454340980658","-0.0112491919844861"
"36600","-0.023656604747162017","-0.020469537815126056","-0.023763080873375"
"36700","-0.02308598104793757","-0.022369200244200253","-0.024275911165381494"
"36800","-0.02555193127418191","-0.02545225885225886","-0.03231384862072469"
"36900","-0.05127509809591853","-0.02433538030596855","-0.027536174373130905"
"37000","-0.02847848805073868","-0.020169413919413924","-0.020103383458646623"
"37100","-0.02305795266824678","-0.03531410898127918","-0.024767507002801135"
"37200","-0.025561016511867894","-0.0198031217503724","-0.024565995651521975"
"37300","-0.02454012605042016","-0.019627397112691236","-0.02385084033613446"
"37400","-0.015913362000318516","-0.0326607673727239","-0.034143257105213626"
"37500","-0.02170665445665445","-0.03329938243413309","-0.022489587940439343"
"37600","-0.0242695922498554","-0.02302143036701861","-0.0254392551892552"
"37700","-0.02456379731379731","-0.018754273504273507","-0.0193190170940171"
"37800","-0.028054193269750533","-0.02839758852258853","-0.036279761904761905"
"37900","-0.026199938949938946","-0.044314327339327345","-0.039117619852913975"
"38000","-0.030439285714285707","-0.02765552503052504","-0.018695207570207577"
"38100","-0.03111904761904762","-0.028660256410256425","-0.021412240537240546"
"38200","-0.029747901842729425","-0.016025335775335776","-0.022277871148459392"
"38300","-0.03232977806507219","-0.030758667666444632","-0.02191962277488594"
"38400","-0.02607214680744092","-0.023997566194816845","-0.021346548566376158"
"38500","-0.016652528757791905","-0.03020982745324851","-0.023669063779357905"
"38600","-0.015715811965811954","-0.02930057515583832","-0.017747004357298483"
"38700","-0.020216224951519056","-0.029290453862704513","-0.03650184284240013"
"38800","-0.02340497076023391","-0.019510683760683763","-0.03772473982845501"
"38900","-0.02539216820331371","-0.030942460317460323","-0.02448474882530611"
"39000","-0.022905587876176102","-0.018030510665804786","-0.022798896279159445"
"39100","-0.019271576376839527","-0.03322681231736961","-0.0284892760748024"
"39200","-0.021123179838737106","-0.017001633986928104","-0.019339799820062984"
"39300","-0.022411716791979945","-0.021990842490842495","-0.022451680672268916"
"39400","-0.016481684981684973","-0.023825001795590037","-0.03498851294903928"
"39500","-0.024989830345093493","-0.02805168067226892","-0.019464186176142702"
"39600","-0.03438574660633484","-0.02401785714285715","-0.025656604747162037"
"39700","-0.03100886832465779","-0.027715824888307733","-0.02132316367842684"
"39800","-0.028918814759372025","-0.026697604682898807","-0.03154717756667886"
"39900","-0.02499669533365185","-0.021770254255548377","-0.023924254616474305"
