"x","MC loss","sarsa loss","q loss"
"100","0.20762313323220583","0.09044175995823694","0.10716931611184932"
"200","0.1594159020188947","0.09737163148033365","0.0784425308445176"
"300","0.20435895342876287","0.08906825196813689","0.06032596179295395"
"400","0.09474718611378405","0.09508531028360669","0.07945528012845099"
"500","0.10159813455883249","0.08271033760213851","0.07716797883015367"
"600","0.12395562794157369","0.0730771465281967","0.049200982187418286"
"700","0.12040220420645294","0.09239703444501768","0.057969144012798554"
"800","0.10685334365708155","0.06416024862691974","0.04330670186859488"
"900","0.10724306440933859","0.09476736399759986","0.029461001865093928"
"1000","0.11858716110756744","0.0649172857852011","0.037323450998221264"
"1100","0.0953778929247894","0.06883212781479453","0.023876767411129533"
"1200","0.09038794633510887","0.08678594635366607","0.029455195646638267"
"1300","0.11038290246466702","0.07850597469645564","0.02027918479199254"
"1400","0.09462491021551046","0.08616728151728782","0.03242911097292009"
"1500","0.0945939074577846","0.05779384554000563","0.02155889966390905"
"1600","0.09176248769205508","0.06674048108948769","0.014792191386381503"
"1700","0.08934214809845031","0.06489539278797585","0.014261219344431772"
"1800","0.08864134241100252","0.06069134758125867","0.018332479295897427"
"1900","0.10862431960744648","0.0657076361650051","0.00999230980090737"
"2000","0.09188256745092338","0.07065667567713199","0.005628231981393799"
"2100","0.0964259159127865","0.07159468125765069","0.013883904247108766"
"2200","0.08683010419958738","0.06874941103085344","0.00631740337354522"
"2300","0.1983131686895003","0.06524171566895284","0.004082641864116973"
"2400","0.0907005146585071","0.05452501103985378","0.016516605797743368"
"2500","0.10363278048923534","0.057704887884134914","0.01280149084273197"
"2600","0.08335754533858042","0.07123518143838023","0.0029731511307293378"
"2700","0.09098602738572172","0.05416420444783465","0.00433710195491966"
"2800","0.07584599492485956","0.0656122345161888","0.005435314359968194"
"2900","0.08285269392256027","0.0538316579451535","0.003954882537991906"
"3000","0.09355424362768154","0.052951883521595876","0.0037393633180594675"
"3100","0.11861303060576098","0.0722450660957333","0.001411479285611114"
"3200","0.10466642460549784","0.07267632543075056","0.0022035115320551044"
"3300","0.09034418873593317","0.05672560161733292","0.001188817388629707"
"3400","0.07798397140045657","0.04537058898785548","0.003328884056787889"
"3500","0.08077421943744405","0.04638574787609247","0.0020887288334272957"
"3600","0.10617959260493433","0.06321699751978463","0.003618135736166754"
"3700","0.10742780747429123","0.053252164321288674","0.000898662408661837"
"3800","0.11247736307586029","0.07383048890159538","0.004293554773584993"
"3900","0.09399222787113115","0.05052416862342664","0.0013422922462008498"
"4000","0.08138030878235512","0.04595534177341955","0.005388220295311033"
"4100","0.08980010217408309","0.05159241772073355","0.0006666399372265687"
"4200","0.07961174500605556","0.05705895909811252","0.0035498888250641487"
"4300","0.09650833463024487","0.057492569888672476","0.003913944128188022"
"4400","0.0816709595178477","0.047660914698343014","0.000742770878427907"
"4500","0.09871178445662725","0.059130929754885306","0.00026140193748491595"
"4600","0.08445383381810581","0.055287316397912865","0.00027432676809123474"
"4700","0.09063461125488921","0.06446682590572447","0.0012826676997998107"
"4800","0.09801996136661703","0.0535664696428757","0.0008415729684994542"
"4900","0.0793892030056739","0.050374262090914855","0.006240506883013112"
"5000","0.09941889852251758","0.04239586517484491","0.00018580520680374504"
"5100","0.08783262437781425","0.05885535096016853","0.00014884910655159125"
"5200","0.10680096360651796","0.052028916889759726","0.00010278307799125417"
"5300","0.09140532754436362","0.04197507797195995","0.00006858179148625855"
"5400","0.11118572462346783","0.04485777888879121","0.0032546998629333114"
"5500","0.09953118740165254","0.055819375627671496","0.00006628316910039897"
"5600","0.07697084320203587","0.04237672995788032","0.00004188622964417713"
"5700","0.09234000888691221","0.044965416790664556","0.0011578314878423583"
"5800","0.09565576476803558","0.050064273237056166","0.000216832660476578"
"5900","0.07031793850839689","0.058375731698862766","0.000015195649132652291"
"6000","0.08049317831050048","0.04414123439575851","0.0006603271411940635"
"6100","0.09937022869014729","0.03966299817139069","0.0028183618718619703"
"6200","0.07889629356775925","0.05801538390759946","0.0009232609067807518"
"6300","0.08716885971644578","0.046128129294938466","0.002204442651577344"
"6400","0.0862747029866893","0.0377028647163026","0.0009933662296629894"
"6500","0.08064957264056716","0.043920489249419006","0.00012084558623941739"
"6600","0.08487173450440802","0.04259680486545714","0.00010748493312052474"
"6700","0.09849977149246585","0.046412343147538074","0.000010994609723433777"
"6800","0.08087479828847748","0.04225129197103224","0.0001744881551391095"
"6900","0.12085165414842454","0.051717740260712616","0.007846642891290419"
"7000","0.07421829881423408","0.04838345960253261","0.000007590690913404282"
"7100","0.09418081038294242","0.04141456965379731","0.006577013338166841"
"7200","0.09363679907722597","0.060799299225841305","0.005787235133341708"
"7300","0.07948750828245553","0.04694030985539937","0.000003150100583244207"
"7400","0.07221304172807963","0.03804199204219884","0.003437758109182125"
"7500","0.07134408498475","0.03386106753059295","0.000007959549310916948"
"7600","0.08063469197583449","0.04233511741724065","0.0000023156016381947605"
"7700","0.1072268955308564","0.047064159308587504","0.000006681713904340962"
"7800","0.10943394127124148","0.043662715832545704","0.0028298864357156"
"7900","0.10040482974874454","0.040308059658996684","0.002025356664543795"
"8000","0.07922561535285","0.03944866802739609","0.000004602048654335376"
"8100","0.07895697698043344","0.04611210716553044","0.0000032956012851484126"
"8200","0.0987897415179434","0.046827966706752905","0.0000021935242527900943"
"8300","0.08209902656582438","0.028814480566466516","0.0005402246211800119"
"8400","0.08346230077645847","0.033232111178934744","0.0000027910160623627364"
"8500","0.07977459083759361","0.0381280089852694","0.0007579709839333904"
"8600","0.0885647817166263","0.038292094620001924","8.646685230747891e-7"
"8700","0.07532092563423375","0.045380457577769644","9.452972502949439e-7"
"8800","0.11978221635790876","0.03622052141885353","0.0008978693880876716"
"8900","0.09195603023027514","0.02962172633854692","0.0018661715886958488"
"9000","0.07632460939000646","0.0569459082163285","5.564863763020117e-7"
"9100","0.07835901926946601","0.04251770353506442","0.00465135251027732"
