"x","MC loss","sarsa loss","q loss"
"4700","0.07295570650281849","0.03247238113276464","0.009316246255888764"
"4800","0.04950459445081171","0.0319893499087227","0.003052104405957277"
"4900","0.05500971307786061","0.056893470607586746","0.0010655759531674484"
"5000","0.04326839714924262","0.02886841286146901","0.0008623941886683033"
"5100","0.06106949069874692","0.028160472172313173","0.003326297412575853"
"5200","0.048115176958644604","0.04465117915644368","0.0032986569407675178"
"5300","0.062449437263856974","0.019450184610457315","0.002630352150400991"
"5400","0.04922823137998677","0.04324300165234962","0.0022506266014371916"
"5500","0.05784975135059654","0.034986929393448093","0.0005465988043175387"
"5600","0.054655079048210244","0.027056860981469588","0.0009264226535927874"
"5700","0.04710002183330263","0.03161718216441119","0.0008713570072402907"
"5800","0.05433349011437989","0.02952685158967508","0.0009140555082271396"
"5900","0.06468180681031219","0.0331417025105195","0.0005596789622836661"
"6000","0.05077626134793763","0.02535844473527223","0.002193874102313777"
"6100","0.05064764700503064","0.04702467431038272","0.0012183555251376959"
"6200","0.04922510127467036","0.03461242556057352","0.0005854278555383378"
"6300","0.08679922595422565","0.028362891472761616","0.0003609569662477672"
"6400","0.06628000867572875","0.03438879079225489","0.0012040470004760317"
"6500","0.05969486373605819","0.02988361946083932","0.0007837534419441388"
"6600","0.0497168060433192","0.028122233454912764","0.0006394421736028416"
"6700","0.04632609471891926","0.03510636518287503","0.00045163546533283415"
"6800","0.06247958774695479","0.020720822328479088","0.0067157168833207005"
"6900","0.05980400449331499","0.031067480775954913","0.0007627893553640351"
"7000","0.0635732456361974","0.024775917596440558","0.0065920555416378295"
"7100","0.06586598651031528","0.03227384797930364","0.0009435722799505887"
"7200","0.05814969401096849","0.030315670783618","0.0002785120006181654"
"7300","0.06674939217399688","0.02798592747531619","0.00016954878692707528"
"7400","0.04767992270751252","0.03549993640533546","0.0009752834088828192"
"7500","0.05590575664014967","0.030152348793251377","0.0003428075805385647"
"7600","0.0660933169626526","0.02460547503939302","0.00011322729907218383"
"7700","0.042146170246248456","0.024722268130662292","0.00032864511050503695"
"7800","0.04165439151865592","0.03908401341366395","0.00018472591286887314"
"7900","0.054874614111545775","0.03316831913931602","0.002312040364428321"
"8000","0.0463964761128167","0.016475054370014598","0.0007511918625363566"
"8100","0.04222931697487793","0.02714723224007238","0.006738328794873659"
"8200","0.05851194777344806","0.025084005422277657","0.00004505130045366893"
"8300","0.0634894569805146","0.0263324357710215","0.00508128278320603"
"8400","0.06530874468886753","0.02517695526182893","0.00010060963195537805"
"8500","0.05368261158705627","0.018239720178504015","0.00020451875770070502"
"8600","0.06329325330882403","0.02382774141011879","0.00042370769574925254"
"8700","0.052183597967057405","0.025048395906418126","0.0057863238728611596"
"8800","0.04499137293468643","0.02541228733042049","0.00007237767940288245"
"8900","0.05996481255798854","0.01961968039807385","0.004251876531518281"
"9000","0.04731951944894512","0.021558739419869008","0.001717436486592764"
"9100","0.08839094273014958","0.019716921834301827","0.0016543587271350558"
"9200","0.05785604742898607","0.026662087256539367","0.00014345776544213737"
"9300","0.04197680970922532","0.041019595586395736","0.0018295116144723355"
"9400","0.05437617127137497","0.042680075785556146","0.00011971165584925708"
"9500","0.049667791232570355","0.017256423086411538","0.00015103054515209222"
"9600","0.04405273480967257","0.026205477762121277","0.0000718128189959113"
"9700","0.07191300204518888","0.023378217061977756","0.00005223597191829362"
"9800","0.04556661059740407","0.025479311016702273","0.00007912798305549252"
"9900","0.0560939156058529","0.0394969344952826","0.00007900761578602129"
"10000","0.052069030970917196","0.02300359085070911","0.00004397818565823882"
"10100","0.04621265760696679","0.031182844323740033","0.007240259104039713"
"10200","0.04707969360625453","0.04147064894515774","0.000037577002524148706"
"10300","0.06444245100654292","0.026480840179918974","0.0000747991875564969"
"10400","0.054138192975732524","0.03867824206132981","0.00008982059637676984"
"10500","0.06479276465892746","0.029249836477012257","0.00024546498164596523"
"10600","0.04801127232806659","0.028610830961000484","0.00003308103427918369"
"10700","0.04828568101869164","0.020848117437445128","0.00003681268666740903"
"10800","0.042648145774129995","0.02554629493319583","0.0000286673385990616"
"10900","0.042693636754270334","0.02709691575900166","0.0008065030746988633"
"11000","0.060355482195068325","0.023887176921524915","0.0007794367761550884"
"11100","0.05928222242468488","0.02098297300255734","0.00013165700379674084"
"11200","0.05714095063942685","0.024664319006626786","0.0008462237494433871"
"11300","0.060015914918386745","0.02616768975426507","0.010345493739887048"
"11400","0.06817140027060228","0.02247303375647868","0.000027168342073801398"
"11500","0.06494805535069116","0.025900170265063187","0.0006586670805701879"
"11600","0.04744333973526051","0.037297556674970755","0.00002086322332490002"
"11700","0.05661351852730147","0.02752890281458984","0.00011174824882816898"
"11800","0.06234505472564326","0.024275768601526315","0.0007418756584675626"
"11900","0.04715677034364437","0.02921278978572116","0.000583205368328179"
"12000","0.038956624290253664","0.021079092507170608","0.0005487683997682547"
"12100","0.047737511164885935","0.019863579420770057","0.00007542030930247519"
"12200","0.05020382368312563","0.015431607210615081","0.0041988223933550365"
"12300","0.04614116915537063","0.022937010737852266","0.0000074359692580538574"
"12400","0.04849055962697699","0.030281470106559395","0.0004277899954595863"
"12500","0.04324961424275056","0.03672230066392756","0.000008283528328505121"
"12600","0.06640846459232386","0.02855113873553585","0.000019408649907316228"
"12700","0.039115896217746915","0.022495473734448657","0.0000033988850822080873"
"12800","0.043688080072103126","0.02156410245167512","0.000007209769354702369"
"12900","0.04552227256242196","0.017324679936900338","0.00009676232549413821"
"13000","0.05763512037995944","0.018882184836118577","0.000002674547812058262"
"13100","0.042446533060262","0.016371665751904373","0.000011541543717139486"
"13200","0.05729678862630799","0.02961411040124317","0.000007145469877180522"
"13300","0.044963184921552","0.02362904647548598","0.000005612519643586203"
"13400","0.04249667711219408","0.021443496473632806","0.0000015587783533475018"
"13500","0.04191164887218174","0.021976993750063477","0.00000796390481030236"
"13600","0.055599225555205335","0.016774615328379913","0.0004092526157161671"
"13700","0.06242234539168144","0.014112052757439358","0.000008237181943774379"
"13800","0.06029429627768703","0.017132397504138593","0.0000063257278671830275"
"13900","0.056685169078434516","0.03388237706613016","0.00015441396265019724"
"14000","0.06280968191982736","0.017976640639250908","0.0000012848562983163239"
"14100","0.08325164251103657","0.01693410066013513","0.000007724545771850942"
"14200","0.0480679084015187","0.030592181753632996","0.00018694434970826062"
"14300","0.04697117122750508","0.025086351032647048","0.00011322851142246261"
"14400","0.05108074876682635","0.02939625149992612","0.000017606871124350223"
"14500","0.049366523786163054","0.02014880877433993","0.002231360609653446"
"14600","0.05128844484642785","0.030626993813095804","0.000018312128466702157"
"14700","0.05740129195498096","0.024309460597560915","0.0000048760813437534735"
"14800","0.04928775585949738","0.013902170111475844","0.0000010782875704611376"
"14900","0.07345305342633003","0.01289907310497492","0.000004186253392489543"
"15000","0.052276152755980534","0.023963422357543288","0.0000023716483538155304"
"15100","0.06125580978826066","0.01456939042110916","0.000002164666983209522"
"15200","0.045594852755950335","0.021137934695861782","0.0000012261535275733791"
"15300","0.0541243688168212","0.021281351796083467","0.0000016192647455472974"
"15400","0.046699866069665634","0.0153984647356427","0.000003453143961384749"
"15500","0.0648749753461497","0.01731115484131548","0.0020488403210657084"
"15600","0.05701285109661082","0.020963922072970095","0.000093975079894932"
"15700","0.06731547278221768","0.016603746335039866","0.000005945916742232323"
"15800","0.06554922876132671","0.026832742043245345","0.000005466321517284183"
"15900","0.04630740834097064","0.013049605851300597","0.00006789227467471115"
"16000","0.051188568875049134","0.02290833609699231","0.0000013355530568455684"
"16100","0.0636818925536554","0.023548603490300322","0.0000015947734412566909"
"16200","0.045575044246047476","0.01386485614884284","0.00006470131130841096"
"16300","0.045517628496474546","0.016847036821944685","0.00001018825113946243"
"16400","0.04492083703480761","0.018718599571696935","0.000058706886350454746"
"16500","0.05095845992818343","0.018930716563426642","0.0000010057836624177833"
"16600","0.050706695102962385","0.026549346912212647","0.0000017558183073843262"
"16700","0.04725483188013537","0.020428652551661357","0.0015890301027834505"
"16800","0.05185997507329386","0.02125285524211943","9.86287334585381e-7"
"16900","0.060138591882568274","0.02221462831325597","7.31233415314438e-7"
"17000","0.04844646230137584","0.019373609385028055","5.539676787716154e-7"
"17100","0.06888752006680546","0.021229592589856967","0.0000034186389508445797"
"17200","0.061198837274155274","0.026374196804494515","0.0000010138914124807966"
"17300","0.061938383659168816","0.012553926441810503","0.000033823302176236464"
"17400","0.06080393633268875","0.014533897481222139","8.662668673038731e-7"
"17500","0.05288657489738161","0.02471409769915374","1.4001646237429942e-7"
"17600","0.05001345569734591","0.01768037534494798","2.5708685657696693e-7"
"17700","0.06838746242804464","0.021039254910899453","3.6098446833253995e-7"
"17800","0.06659029504247496","0.020324990757087387","3.76518286325772e-7"
"17900","0.041342734851300765","0.02568902576023894","3.2007248283132354e-7"
"18000","0.07508976557106287","0.016735251864044558","2.2825685305188503e-7"
"18100","0.04912113296762024","0.02122311578348076","2.2299284438617522e-7"
"18200","0.03825676585326098","0.014241050561447663","3.5276082987375306e-7"
"18300","0.06426305184547829","0.016540268915271182","2.190783927163387e-7"
"18400","0.042464410642079495","0.017934443400667806","0.002745536415337791"
"18500","0.045039851506165206","0.017442710777804148","1.8308831935280052e-7"
"18600","0.04695209707071291","0.023690619589996798","0.0012060620256541979"
"18700","0.048751568717373094","0.0182047449215749","1.4910348725007756e-7"
"18800","0.05102730557499478","0.018375284212319647","3.950578167471981e-7"
"18900","0.04447968540654047","0.016057101255222958","1.3867198310358522e-7"
"19000","0.04982026343095997","0.01849867603732459","2.4411722643336024e-15"
"19100","0.06316616171889762","0.01812168793160108","0.00001770197957045385"
"19200","0.044214482431109654","0.01841870641784655","7.609881858209839e-8"
"19300","0.062263149575576604","0.015727253777163934","7.023789324491973e-8"
"19400","0.07207877572266715","0.018882776241331268","1.9747522359407723e-7"
"19500","0.04786977582566174","0.02081596412564993","2.122184417810135e-7"
"19600","0.04369590010758814","0.021409812730572287","4.854531533764704e-7"
"19700","0.03793697851756861","0.022174740911131963","5.95516754384545e-7"
"19800","0.05246968140272844","0.01858729721689741","3.265341491380903e-7"
"19900","0.04434491186633825","0.020130497581099995","3.758824927945027e-8"
"20000","0.03811758313637627","0.01858288802866784","0.000011025036719554279"
"20100","0.04202982656038519","0.011891906228700495","2.83012423950051e-7"
"20200","0.044510542674252515","0.017430547445858292","1.1934108011117232e-7"
"20300","0.06526511415916532","0.025149886156103345","9.883067431750511e-8"
"20400","0.04390025772901782","0.015418650271551069","3.060243237713303e-7"
"20500","0.03738997818721388","0.024561660808664947","0.0009253182798251234"
"20600","0.04709878788750621","0.03221021489694069","1.1362754158669466e-8"
"20700","0.04865846478159151","0.02028176005929184","0.002997588254644779"
"20800","0.07083492833618368","0.016700463293859987","3.0636333371615834e-8"
"20900","0.054585843759624074","0.015672789035238808","1.0192020673610745e-7"
"21000","0.06660975922992494","0.02417258014573025","5.831273409186001e-8"
"21100","0.06248945278091108","0.0236955781032065","8.837483727521801e-8"
"21200","0.04317684713017022","0.02200287147470621","4.2483426316536544e-8"
"21300","0.05598876341326162","0.014773729734068323","1.7789092452744247e-7"
"21400","0.06971810394632445","0.028157380659170606","5.429391294255707e-8"
"21500","0.06403796355603991","0.020460046770402262","2.7452839051103625e-7"
"21600","0.14505929008916457","0.025449234309499406","2.6372339002024367e-8"
"21700","0.0534741388140163","0.02071569300637725","1.5116718426653387e-7"
"21800","0.04527248351901383","0.014919688381881565","1.4399404270484995e-7"
"21900","0.04161870295132143","0.016022696267227982","1.50100107031904e-7"
"22000","0.04791796856254903","0.017314869844468086","0.00208821209425144"
"22100","0.05033539705381235","0.013477259160763663","9.56143749496442e-9"
"22200","0.08136695715201282","0.020094129573541744","6.115581061993062e-9"
"22300","0.059126217523708315","0.020245570846095316","2.955353900925803e-8"
"22400","0.04830572350831734","0.013127502475080616","1.4715083212691902e-8"
"22500","0.06978165123168338","0.018271724885320948","8.544396686869634e-9"
"22600","0.08125369219567362","0.01599002362337642","2.185928426049252e-8"
"22700","0.05662118010202592","0.02168023215576127","7.567294039932965e-8"
"22800","0.04337757519894958","0.01480228757193541","1.4817210900061052e-8"
"22900","0.047729408663193126","0.020837450847017967","5.7150222049256e-8"
"23000","0.0367569158256351","0.015934474976711025","0.0000019995349079910275"
"23100","0.0416064175296751","0.02426719563390274","4.563653739379212e-9"
"23200","0.060074660589395354","0.022304196732125227","6.149926919798643e-9"
"23300","0.1459072990281284","0.024440312169610505","1.6602880018362653e-8"
"23400","0.05038696764605681","0.02041314656356167","5.3881710104076645e-8"
"23500","0.055526511869689266","0.016181335545008495","4.99358842227137e-8"
"23600","0.06096805369399103","0.01825929887048345","1.997600009265611e-8"
"23700","0.05781055584918095","0.014548963756522626","2.852173811882959e-8"
"23800","0.05738975397562538","0.026339115689128563","2.4781715294911015e-9"
"23900","0.04524764084939088","0.011762065497891142","2.1059915448578386e-8"
"24000","0.06689738263816677","0.01585730347813765","0.0000013825978227002091"
"24100","0.04552372135498904","0.023998699274114462","0.0000013010947763262125"
"24200","0.05702526396882708","0.017814278389379334","1.4467813038079676e-8"
"24300","0.03515400081352761","0.014278715944006587","2.5957967390697553e-8"
"24400","0.048081814837330775","0.021415767083519995","2.226098618794692e-8"
"24500","0.05475620725316151","0.01934915699127899","3.4149130623094647e-8"
"24600","0.06283138035796178","0.015327967210253434","9.490661382473082e-9"
"24700","0.04217937831863154","0.019447144850064386","2.1090866010779573e-9"
"24800","0.048329297927312734","0.020371270952059192","1.984252662733868e-8"
"24900","0.04527384448931278","0.013039643453352298","1.3222645746380361e-8"
"25000","0.04883143755813306","0.023168863459948116","1.4618020637312965e-8"
"25100","0.0736975767480887","0.0203453703806404","5.942286346328113e-9"
"25200","0.04479763125148175","0.024216724597958292","7.203930050154564e-9"
"25300","0.05691318147489335","0.016548042300713585","4.004220988479445e-9"
"25400","0.05362126188071684","0.01701582161866672","5.927858099987379e-10"
"25500","0.04584160607222278","0.013744255053611747","2.8028005979776235e-10"
"25600","0.06299190736401845","0.01635486620907215","1.2554682897830936e-8"
"25700","0.05364537541585622","0.014933324372136004","0.0018861448003132588"
"25800","0.06689256013821313","0.014483091162049396","6.407720221487964e-9"
"25900","0.0484041614278031","0.02022749543163191","0.0011654287570056648"
"26000","0.04726817119131817","0.018240555243264532","1.05240478906821e-9"
"26100","0.04668218888236382","0.016649084142688456","3.862501823000068e-7"
"26200","0.05243281511364001","0.024336563911009804","3.60739025132923e-7"
"26300","0.041623190882553784","0.015083111791389159","1.4859424822241948e-9"
"26400","0.04717954573286972","0.023361255160820455","8.396155525745343e-10"
"26500","0.05637258226981112","0.02004645237474687","2.344141324984116e-9"
"26600","0.04353945518376717","0.01502776528379654","5.595102127371154e-9"
"26700","0.06469479042684365","0.016887480469558597","0.0019117116286711372"
"26800","0.04520934190831385","0.014990903445919704","5.06442752095163e-9"
"26900","0.06333294969534028","0.02121085752361017","0.0035642878712303606"
"27000","0.04661165404338713","0.020588881927171582","6.66086699250552e-10"
"27100","0.07723878941256515","0.02586691927450389","1.940574782586898e-9"
"27200","0.04895364127139974","0.016625977584585675","1.957904103784307e-7"
"27300","0.04169464816531033","0.01817756090858941","2.8664198572900764e-9"
"27400","0.044863910442480406","0.025274932356425917","1.4865274741262841e-9"
"27500","0.048100191805442526","0.024425719018537913","2.705080936123244e-10"
"27600","0.06261798785351563","0.021673681397883688","1.267711092539748e-9"
"27700","0.06447208858721683","0.02127664895703895","2.1471739736744e-10"
"27800","0.0532591863922401","0.01568897662496398","1.248750421832301e-7"
"27900","0.03877827449016989","0.019652154283625427","2.124978436812881e-9"
"28000","0.04983624346405345","0.018615406360259348","0.0008698119456129781"
"28100","0.05470301373716548","0.013735363345662471","1.5850140902661715e-10"
"28200","0.039681529988789724","0.01648407313403305","1.7830888794585001e-9"
"28300","0.06394897983619324","0.02379582904855427","4.1802969089255944e-10"
"28400","0.04883777359918438","0.014826609246200408","0.0009380849853561012"
"28500","0.07053928396065436","0.015345242053778024","6.187033667377385e-10"
"28600","0.044749720061801335","0.014277974303035765","9.946237299052199e-11"
"28700","0.0674562325358676","0.020175543148402846","1.1849179571751676e-7"
"28800","0.041862111110292324","0.01628627583630297","1.0304376155060505e-10"
"28900","0.05001495452285265","0.013279355782469401","3.528415505071026e-10"
"29000","0.04994181162336267","0.02098330872076371","3.692796437520015e-11"
"29100","0.04400530508206411","0.01397384797436323","4.5809347463386545e-10"
"29200","0.04518859097462433","0.023210233834075663","7.290285296079973e-10"
"29300","0.05945668992804409","0.021950006242410176","4.1061405412277575e-10"
"29400","0.06033482380381135","0.017575568752527655","8.106217792518293e-8"
"29500","0.05597198592161943","0.016706301212054138","0.001027184849159007"
"29600","0.04662170294220664","0.017395948368622318","7.360507515101894e-8"
"29700","0.050591428676879456","0.015535630561014872","1.380170625545421e-7"
"29800","0.06675899193142734","0.018993282778153812","4.211345956663713e-10"
"29900","0.07219805496452349","0.02192773509169613","0.0015043507968452836"
"30000","0.037918639167879124","0.017694037856039534","0.003313966931174013"
"30100","0.047307979407192204","0.020135630804290944","1.8543042197792053e-10"
"30200","0.044450809853411696","0.015488010939766641","3.496453945995831e-10"
"30300","0.057591301140604234","0.01574282861409092","2.431220515291762e-10"
"30400","0.04828210263801874","0.017770893710758857","4.3582057879740695e-8"
"30500","0.06574346441897885","0.01683157230923532","3.943462278799685e-8"
"30600","0.05318878214462701","0.018957630082954362","4.565355351768598e-10"
"30700","0.03827699661498718","0.01586565622201645","1.7873922498960118e-10"
"30800","0.04900011276951163","0.01992679359511066","1.6831436972626183e-10"
"30900","0.04697598701796626","0.016342932454172822","3.950676978078433e-10"
"31000","0.07135086138144062","0.019077938073911015","2.4908192787672558e-11"
"31100","0.05329273030122585","0.012040862402801129","2.6610678895421295e-8"
"31200","0.05619472913499909","0.03110675753212545","6.252635371106001e-11"
"31300","0.06876323157144512","0.019599232046150713","2.2601859394847147e-10"
"31400","0.045363814847758255","0.020559794981702777","8.37841314635127e-11"
"31500","0.0609004929491143","0.01985018261719622","1.6921896543248286e-11"
"31600","0.06504788051167401","0.01778976465936101","2.0630526663266785e-10"
"31700","0.05476721958132853","0.019992790486261736","0.00018514759559356883"
"31800","0.03952430987127307","0.025181113216704503","1.6541834573218143e-10"
"31900","0.06455374109281795","0.023397088631694655","0.0031199446356713996"
"32000","0.05385068599546846","0.014792509487594857","0.002113407718855765"
"32100","0.09454378736684131","0.018531973608648927","5.192244096674319e-11"
"32200","0.06132129496316328","0.019382331323072773","1.3335091206772615e-11"
"32300","0.055722497045862907","0.01215731780256372","1.0006528491965792e-11"
"32400","0.04287895917107871","0.014973152835832346","0.0029527884497080282"
"32500","0.048571949589583045","0.017296013526876552","1.1019332488817781e-8"
"32600","0.06121804527195861","0.014973418503234382","6.34936518702045e-11"
"32700","0.04443685649159254","0.015192198465226167","9.63235661850803e-9"
"32800","0.05662596006068939","0.020121547272403943","3.584988951573133e-11"
"32900","0.05343149649116402","0.015759272342878966","6.718976399981745e-11"
"33000","0.041596709065338404","0.016250767650614627","0.0027756163848690115"
"33100","0.05883924335436634","0.028310681672727423","6.1021303408265304e-12"
"33200","0.060616657633112817","0.026220420777210228","1.25641683778313e-11"
"33300","0.06741187418181585","0.01725405309001173","0.003753729004776172"
"33400","0.06136662019936636","0.015601062694477367","4.020630188211581e-12"
"33500","0.06707083065373186","0.021264359844093757","3.873813679992464e-12"
"33600","0.052850162034538496","0.01883906920976048","0.0006262743111885576"
"33700","0.0516500745656006","0.013900478011295278","4.694867237666991e-11"
"33800","0.04085641101939646","0.01926162634367965","4.290011291356982e-9"
"33900","0.04549712954763674","0.01546448965338261","4.0351798493507766e-11"
"34000","0.047720640733155247","0.019732264584744395","9.954615535212042e-12"
"34100","0.05087622166711062","0.015079618036482917","7.842676823622727e-13"
"34200","0.06015942647236109","0.023215565830527342","1.611601075128911e-11"
"34300","0.053666819989737956","0.019707761837681536","0.001484410975001227"
"34400","0.055538590354281804","0.02002786625461434","3.2832138602365684e-9"
"34500","0.047000481938905915","0.024074513281230128","3.1587109349667782e-9"
"34600","0.05171178841662035","0.018366047348767175","3.6267176158600605e-11"
"34700","0.04070950363617824","0.024163109172734783","0.0009053320248485297"
"34800","0.06836510473468722","0.015008956381613769","3.8218876895328025e-11"
"34900","0.0460659050499332","0.01766337020715096","1.3166893698031884e-11"
"35000","0.04720346073116501","0.020804352034766768","8.182740814899003e-12"
"35100","0.050570580228235754","0.013003910269446755","2.119235214180028e-12"
"35200","0.044795406693087604","0.016016590882355984","5.952862361296155e-13"
"35300","0.058583562323857974","0.023413078003318218","2.476056552552617e-12"
"35400","0.06361271454027984","0.016720124526139322","1.4036335139823642e-12"
"35500","0.04307083409315224","0.021336552310678","0.0007519956358493717"
"35600","0.07207224334128724","0.0338322443195174","4.898833737805521e-12"
"35700","0.06968790492741547","0.01844084433397645","0.0013043022752467872"
"35800","0.06467714689930755","0.01715312323429428","8.206985276717875e-13"
"35900","0.043756170105870004","0.023064584195971648","1.6640550727161173e-9"
"36000","0.04765841268416829","0.014401748412698704","4.3862553682401206e-12"
"36100","0.04679854762882074","0.02215523501909662","8.828223769411147e-13"
"36200","0.05696356391448852","0.01734755312138241","0.0033578535237067013"
"36300","0.05190992248559425","0.029806857374422364","8.213711308324712e-12"
"36400","0.04844756043522991","0.015411595232236985","1.484867156023713e-9"
"36500","0.07463635516820656","0.018646264344794626","1.5671844696100488e-11"
"36600","0.04300306687316182","0.015419537119383871","0.0037326238796690494"
"36700","0.06483387143361193","0.02396370984157497","1.3245078234276071e-9"
"36800","0.06279521365205944","0.01930766734613275","6.670196390982079e-12"
"36900","0.042286942605968283","0.012891575904530272","3.4364249252820706e-12"
"37000","0.04006915935151574","0.02322668934380521","0.0020439496282322863"
"37100","0.04704988602316085","0.015314493324830833","3.2905263998227265e-12"
"37200","0.05774515041694871","0.014291557427470913","6.162192084464289e-13"
"37300","0.0452449710342462","0.027177681411428574","0.003487313595694197"
"37400","0.09625656612814266","0.018613657681827694","0.0016056712051039108"
"37500","0.05662866592695642","0.01636398268812107","2.9825896040442305e-12"
"37600","0.08262248537147464","0.018578046348373643","2.497161986872022e-12"
"37700","0.0690537618917468","0.018248790734057566","2.374113253422065e-12"
"37800","0.04449580385644643","0.015518898692389278","2.0615861332876996e-12"
"37900","0.05688326493054707","0.01756034466884865","2.3474016907626827e-12"
"38000","0.05854856711969704","0.019550284298706994","4.67845624392908e-13"
"38100","0.05546778556817552","0.016900822194682186","2.6710579833802675e-12"
"38200","0.05899242350602237","0.013290144815456404","3.3957549840217416e-13"
"38300","0.04161223373067992","0.02402572008808835","1.101449998127971e-12"
"38400","0.037781371532312265","0.01701855250248917","2.061082387463185e-12"
"38500","0.04219765990386505","0.018534263665577866","3.649491301692921e-12"
"38600","0.04464644055404689","0.016588191842351573","2.1250725663596145e-12"
"38700","0.042240375879561164","0.02246840863583727","1.4855793144786542e-13"
"38800","0.049220514431676035","0.019609828087624716","1.1478076138959565e-12"
"38900","0.053404010839679786","0.019500394481858672","2.0202009536499114e-12"
"39000","0.04919708731044937","0.01436407955576941","3.268303216560837e-10"
"39100","0.03849443466703596","0.021719582539187966","1.6445334528335785e-13"
"39200","0.05374008121661639","0.021174598902592844","7.933959623544297e-13"
"39300","0.06052073260509981","0.01917929425011478","2.105419711436655e-12"
"39400","0.05363335678173096","0.017591554901615205","6.509692382070401e-13"
"39500","0.05626053598880275","0.02069444920245626","3.1162542029510444e-10"
"39600","0.05763959337182265","0.025754583829943983","2.9395311937100126e-10"
"39700","0.07514348928220901","0.028607762276512627","0.004911342596969067"
"39800","0.04643021244807601","0.013336238631077715","3.237481809605438e-13"
"39900","0.06049296947280201","0.024998351727243465","7.445812348417353e-13"
"40000","0.14662088330056863","0.017580018818568487","2.3875655947834826e-10"
"40100","0.07415888100426944","0.018936035416219715","4.884618488509502e-13"
"40200","0.15009956838601995","0.018231103910939593","5.793246957789925e-13"
"40300","0.051881846058968714","0.018289514964069564","1.8939485675743682e-10"
"40400","0.0659830533228523","0.018641205392538423","6.830607519968303e-13"
"40500","0.0396971762181589","0.01856094422209844","2.0439291463040618e-13"
"40600","0.054139517397478","0.014289024886775636","1.5474334649305073e-10"
"40700","0.039390202230371964","0.030294734293046566","0.00031355600740119163"
"40800","0.050396752875163854","0.021655386597799087","3.2883042759383006e-13"
"40900","0.0428821567761115","0.018250377861216183","0.0017285614777897411"
"41000","0.041872158068313785","0.019127712085537447","1.2465157147009438e-10"
"41100","0.04100111140360748","0.01737451247533209","0.0018177264898590073"
"41200","0.040744832621626495","0.02008540482095999","2.8790578923885787e-13"
"41300","0.07270496311421368","0.023232953689453044","1.0030221699925353e-10"
"41400","0.04300957488822729","0.025332331759224096","2.060982750203463e-13"
"41500","0.05989579488612108","0.018830664330283617","3.0134077802802045e-14"
