"x","MC reward","sarsa reward","q reward"
"100","-0.00003846153846152646","-0.06824465416995122","-0.12778671328671326"
"200","0.006333333333333346","-0.07322102859342969","-0.0007916666666666604"
"300","0.0015000000000000128","-0.055279278902544526","-0.01325387279023145"
"400","-0.0011813186813186692","-0.051537296767559936","-0.005853383458646612"
"500","0.001628205128205141","-0.037960397090831884","-0.04434408289935434"
"600","0.0035000000000000126","-0.03721469177507665","-0.0023479853479853436"
"700","-0.0008063186813186688","-0.02251167582417583","0.007166666666666674"
"800","0.00008974358974360233","-0.011159244264507422","0.004333333333333339"
"900","-0.0018717948717948602","0.0009615384615384705","0.0028571428571428645"
"1000","-0.0031813186813186693","-0.0011666666666666566","0.002333333333333342"
"1100","0.0006372549019607971","0.00008974358974359799","0.0026282051282051364"
"1200","0.0027948717948718073","-0.006996794871794864","0.0017948717948718025"
"1300","-0.005424908424908412","0.0009615384615384689","0.0002564102564102633"
"1400","0.002794871794871808","0.006166666666666676","0.007000000000000009"
"1500","-0.0008717948717948596","-0.0008717948717948647","-0.0017435897435897363"
"1600","-0.007499999999999988","-0.000642857142857136","0.0005000000000000071"
"1700","0.0012083333333333455","-0.000038461538461531666","-0.0007435897435897363"
"1800","0.0009615384615384734","0.007000000000000009","0.0025000000000000083"
"1900","-0.00164285714285713","0.004628205128205136","0.0005000000000000091"
"2000","0.004857142857142871","0.00012820512820513712","0.003023809523809531"
"2100","-0.00034798534798533514","0.005333333333333342","-0.0018717948717948663"
"2200","0.0033333333333333466","-0.00020512820512819593","-0.00003846153846153236"
"2300","0.0048571428571428715","0.0027948717948718033","0.006000000000000008"
"2400","0.0017948717948718077","-0.0014999999999999898","0.0019230769230769306"
"2500","0.00009879336349925809","0.00025641025641026454","-0.0015146520146520081"
"2600","0.00316666666666668","0.0036282051282051355","-0.0034761904761904717"
"2700","0.004023809523809538","-0.002999999999999995","0.002500000000000008"
"2800","0.002628205128205141","0.005023809523809532","0.002628205128205136"
"2900","0.0033333333333333466","0.002666666666666676","0.0036282051282051364"
"3000","0.0017948717948718079","0.0027948717948718038","-0.002166666666666658"
"3100","0.006000000000000014","0.0011904761904761988","0.0013186813186813252"
"3200","-0.0008717948717948601","0.0017948717948718038","0.0009615384615384694"
"3300","0.005333333333333348","0.003875000000000006","0.0015000000000000087"
"3400","0.005333333333333347","0.0035000000000000087","0.005166666666666675"
"3500","0.003023809523809537","0.0031904761904761984","0.003500000000000008"
"3600","-0.010368589743589732","-0.004868589743589738","0.005166666666666675"
"3700","0.0015000000000000122","0.00035714285714286544","-0.0013333333333333266"
"3800","0.0035000000000000126","0.000794871794871804","0.0036282051282051355"
"3900","-0.0030352564102563975","0.0017948717948718038","0.0005000000000000091"
"4000","0.00216666666666668","-0.0025769230769230682","0.005000000000000009"
"4100","0.0038571428571428706","-0.0013479853479853403","-0.0018717948717948657"
"4200","0.0006666666666666788","0.00800000000000001","0.0033333333333333422"
"4300","0.004628205128205142","0.00900000000000001","0.005166666666666675"
"4400","-0.0003333333333333214","0.0025000000000000096","0.0019230769230769301"
"4500","0.002190476190476203","-0.0011666666666666598","0.002794871794871802"
"4600","0.0020897435897436027","0.004166666666666676","0.0014853479853479917"
"4700","-0.0003479853479853353","0.0021904761904761984","-0.0006428571428571372"
"4800","0.004333333333333347","-0.0008717948717948627","0.0023333333333333426"
"4900","0.0007948717948718072","-0.0034761904761904674","0.0020897435897435966"
"5000","0.0061666666666666805","0.0026282051282051373","0.0021666666666666757"
"5100","-0.0004761904761904641","0.00600000000000001","0.0009230769230769303"
"5200","0.0038571428571428706","0.003333333333333343","0.004166666666666675"
"5300","0.0010897435897436025","0.007166666666666675","-0.004490842490842485"
"5400","0.0051666666666666805","-0.0030531135531135464","0.002857142857142864"
"5500","0.0016666666666666791","0.001256410256410264","0.005166666666666675"
"5600","0.004333333333333347","0.0056282051282051365","0.0036282051282051355"
"5700","0.004023809523809537","-0.000038461538461529234","0.0005000000000000089"
"5800","0.00304166666666668","0.0035000000000000087","0.00008974358974359696"
"5900","-0.005142857142857132","0.004333333333333343","0.004166666666666674"
"6000","0.0051666666666666805","0.004628205128205136","0.0021666666666666757"
"6100","0.00816666666666668","-0.005410256410256404","0.007166666666666674"
"6200","0.0051666666666666805","0.0003365384615384683","0.0005000000000000091"
"6300","-0.004324175824175813","0.0003186813186813263","0.0017948717948718027"
"6400","-0.0005146520146520016","0.001628205128205137","-0.0009102564102564028"
"6500","0.0007948717948718079","0.0016666666666666763","0.002333333333333342"
"6600","0.0033333333333333466","0.005000000000000009","-0.003181318681318675"
"6700","0.0005000000000000124","-0.00016666666666665663","0.0010897435897435962"
"6800","0.00019047619047620306","0.005333333333333343","0.0027948717948718025"
"6900","-0.004282051282051271","0.0007948717948718035","0.001190476190476198"
"7000","-0.0026153846153846028","0.003794871794871803","-0.004053113553113547"
"7100","-0.0005056022408963458","0.0014853479853479928","0.003333333333333342"
"7200","0.003190476190476203","0.0013333333333333435","0.0016282051282051357"
"7300","0.0030897435897436027","-0.0011666666666666566","0.0030238095238095306"
"7400","0.0020238095238095375","-0.0006428571428571345","-0.002448717948717942"
"7500","-0.002476190476190464","0.005333333333333342","-0.0013479853479853416"
"7600","0.0035000000000000126","0.0036282051282051373","0.005857142857142864"
"7700","0.0034615384615384742","0.0026666666666666757","-0.000809523809523802"
"7800","0.0017948717948718077","-0.004142857142857138","-0.002758241758241753"
"7900","0.0027948717948718073","0.0021904761904761984","-0.007154411764705879"
"8000","0.0004853479853479985","0.008166666666666674","-0.0030294117647058786"
"8100","0.005461538461538475","0.0016666666666666752","0.0026282051282051364"
"8200","-0.004847985347985336","0.00446153846153847","0.0061666666666666745"
"8300","-0.0031153846153846036","0.0013571428571428653","-0.00357692307692307"
"8400","0.0012083333333333455","0.0016282051282051375","0.0003186813186813253"
"8500","0.002500000000000013","0.0031904761904761976","0.0061666666666666745"
"8600","-0.004639652014652003","0.0031666666666666766","0.0011904761904761977"
"8700","0.0007948717948718072","0.0040416666666666734","0.00027777777777778336"
"8800","0.009000000000000013","0.0036282051282051364","0.003333333333333342"
"8900","0.0013571428571428697","0.004628205128205137","-0.0008717948717948638"
"9000","0.0041666666666666805","0.007166666666666675","-0.0012051282051281965"
"9100","-0.010549908424908412","0.004333333333333342","0.003333333333333341"
"9200","0.0012564102564102692","-0.0014487179487179414","-0.004309523809523804"
"9300","0.0051666666666666805","-0.006601190476190471","0.005166666666666675"
"9400","0.0035000000000000126","-0.0030146520146520093","0.0013333333333333422"
"9500","0.004333333333333347","0.005461538461538469","-0.00037179487179486373"
"9600","0.0061666666666666805","0.0017948717948718038","0.0015000000000000085"
"9700","-0.0006428571428571301","0.0036282051282051373","-0.0018095238095238019"
"9800","0.0007948717948718075","-0.00020512820512819598","-0.0002019230769230728"
"9900","0.0006520146520146645","0.0023333333333333426","-0.0038333333333333266"
"10000","0.00008974358974360233","0.0017948717948718038","0.0017948717948718027"
"10100","0.0025000000000000126","-0.0006428571428571343","0.0002777777777777832"
